teamName,year,seed_points,results,prev_3s_recruits,prev_4s_recruits,prev_5s_recruits,curr_3s_recruits,curr_4s_recruits,curr_5s_recruits
Pittsburgh,2019,0,NIT,7,0,0,2,2,0
Pittsburgh,2020,0,NIT,2,2,0,3,1,0
Pittsburgh,2021,0,NIT,3,1,0,3,2,0
Portland,2013,0,NIT,0,0,0,0,0,0
Portland,2014,0,NIT,0,0,0,0,0,0
Portland,2015,0,NIT,0,0,0,0,0,0
Portland,2016,0,NIT,0,0,0,0,0,0
Portland,2017,0,NIT,0,0,0,0,0,0
Portland,2018,0,NIT,0,0,0,0,0,0
Portland,2019,0,NIT,0,0,0,0,0,0
Portland,2020,0,NIT,0,0,0,0,0,0
Portland,2021,0,NIT,0,0,0,0,0,0
Portland St.,2013,0,NIT,0,0,0,0,0,0
Portland St.,2014,0,NIT,0,0,0,0,0,0
Portland St.,2015,0,NIT,0,0,0,0,0,0
Portland St.,2016,0,NIT,0,0,0,0,0,0
Portland St.,2017,0,NIT,0,0,0,0,0,0
Portland St.,2018,0,NIT,0,0,0,0,0,0
Portland St.,2019,0,NIT,0,0,0,0,0,0
Portland St.,2020,0,NIT,0,0,0,0,0,0
Portland St.,2021,0,NIT,0,0,0,0,0,0
Prairie View A&M,2013,0,NIT,0,0,0,0,0,0
Prairie View A&M,2014,0,NIT,0,0,0,0,0,0
Prairie View A&M,2015,0,NIT,0,0,0,0,0,0
Prairie View A&M,2016,0,NIT,0,0,0,0,0,0
Prairie View A&M,2017,0,NIT,0,0,0,0,0,0
Prairie View A&M,2018,0,NIT,0,0,0,0,0,0
Prairie View A&M,2019,0,NIT,0,0,0,0,0,0
Prairie View A&M,2020,1,R64,0,0,0,0,0,0
Prairie View A&M,2021,1,R64,0,0,0,0,0,0
Presbyterian,2013,0,NIT,0,0,0,0,0,0
Presbyterian,2014,0,NIT,0,0,0,0,0,0
Presbyterian,2015,0,NIT,0,0,0,0,0,0
Presbyterian,2016,0,NIT,0,0,0,0,0,0
Presbyterian,2017,0,NIT,0,0,0,0,0,0
Presbyterian,2018,0,NIT,0,0,0,1,0,0
Presbyterian,2019,0,NIT,1,0,0,0,0,0
Presbyterian,2020,0,NIT,0,0,0,0,0,0
Presbyterian,2021,0,NIT,0,0,0,0,0,0
Princeton,2013,0,NIT,0,0,0,0,0,0
Princeton,2014,0,NIT,0,0,0,0,0,0
Princeton,2015,0,NIT,0,0,0,2,0,0
Princeton,2016,0,NIT,2,0,0,1,0,0
Princeton,2017,0,NIT,1,0,0,0,0,0
Princeton,2018,5,R64,0,0,0,2,0,0
Princeton,2019,0,NIT,2,0,0,0,1,0
Princeton,2020,0,NIT,0,1,0,1,0,0
Princeton,2021,0,NIT,1,0,0,1,0,0
Providence,2013,0,NIT,2,0,0,1,0,2
Providence,2014,0,NIT,1,0,2,1,1,0
Providence,2015,6,R64,1,1,0,1,3,0
Providence,2016,11,R64,1,3,0,4,1,0
Providence,2017,8,R32,4,1,0,1,2,0
Providence,2018,6,R64,1,2,0,1,2,0
Providence,2019,7,R64,1,2,0,2,2,0
Providence,2020,0,NIT,2,2,0,0,1,0
Providence,2021,10,R32,0,1,0,2,0,0
Purdue,2013,7,R32,2,0,0,0,4,0
Purdue,2014,0,NIT,0,4,0,0,3,0
Purdue,2015,0,NIT,0,3,0,3,2,0
Purdue,2016,8,R64,3,2,0,1,1,1
Purdue,2017,12,R64,1,1,1,0,1,0
Purdue,2018,13,S16,0,1,0,4,1,0
Purdue,2019,15,S16,4,1,0,3,0,0
Purdue,2020,14,E8,3,0,0,3,0,0
Purdue,2021,0,NIT,3,0,0,1,2,0
Quinnipiac,2013,0,NIT,0,0,0,0,0,0
Quinnipiac,2014,0,NIT,0,0,0,0,0,0
Quinnipiac,2015,0,NIT,0,0,0,0,0,0
Quinnipiac,2016,0,NIT,0,0,0,0,0,0
Quinnipiac,2017,0,NIT,0,0,0,0,0,0
Quinnipiac,2018,0,NIT,0,0,0,0,0,0
Quinnipiac,2019,0,NIT,0,0,0,0,0,0
Quinnipiac,2020,0,NIT,0,0,0,1,0,0
Quinnipiac,2021,0,NIT,1,0,0,0,0,0
Radford,2013,0,NIT,0,0,0,0,0,0
Radford,2014,0,NIT,0,0,0,0,0,0
Radford,2015,0,NIT,0,0,0,0,0,0
Radford,2016,0,NIT,0,0,0,0,0,0
Radford,2017,0,NIT,0,0,0,0,0,0
Radford,2018,0,NIT,0,0,0,0,0,0
Radford,2019,1,R64,0,0,0,0,0,0
Radford,2020,0,NIT,0,0,0,0,0,0
Radford,2021,0,NIT,0,0,0,0,0,0
Rhode Island,2013,0,NIT,2,0,0,1,0,0
Rhode Island,2014,0,NIT,1,0,0,1,1,0
Rhode Island,2015,0,NIT,1,1,0,1,1,0
Rhode Island,2016,0,NIT,1,1,0,1,0,0
Rhode Island,2017,0,NIT,1,0,0,4,0,0
Rhode Island,2018,6,R32,4,0,0,1,0,0
Rhode Island,2019,10,R32,1,0,0,2,1,0
Rhode Island,2020,0,NIT,2,1,0,3,0,0
Rhode Island,2021,0,NIT,3,0,0,2,0,0
Rice,2013,0,NIT,0,0,0,0,0,0
Rice,2014,0,NIT,0,0,0,0,0,0
Rice,2015,0,NIT,0,0,0,2,0,0
Rice,2016,0,NIT,2,0,0,3,0,0
Rice,2017,0,NIT,3,0,0,3,0,0
Rice,2018,0,NIT,3,0,0,0,0,0
Rice,2019,0,NIT,0,0,0,3,0,0
Rice,2020,0,NIT,3,0,0,3,0,0
Rice,2021,0,NIT,3,0,0,1,0,0
Richmond,2013,0,NIT,3,0,0,0,0,0
Richmond,2014,0,NIT,0,0,0,0,0,0
Richmond,2015,0,NIT,0,0,0,0,0,0
Richmond,2016,0,NIT,0,0,0,0,0,0
Richmond,2017,0,NIT,0,0,0,2,0,0
Richmond,2018,0,NIT,2,0,0,2,0,0
Richmond,2019,0,NIT,2,0,0,2,0,0
Richmond,2020,0,NIT,2,0,0,0,0,0
Richmond,2021,5,R64,0,0,0,1,0,0
Rider,2013,0,NIT,0,0,0,0,0,0
Rider,2014,0,NIT,0,0,0,0,0,0
Rider,2015,0,NIT,0,0,0,0,0,0
Rider,2016,0,NIT,0,0,0,0,0,0
Rider,2017,0,NIT,0,0,0,1,0,0
Rider,2018,0,NIT,1,0,0,0,0,0
Rider,2019,0,NIT,0,0,0,0,0,0
Rider,2020,0,NIT,0,0,0,1,0,0
Rider,2021,0,NIT,1,0,0,0,0,0
Robert Morris,2013,0,NIT,0,0,0,0,0,0
Robert Morris,2014,0,NIT,0,0,0,0,0,0
Robert Morris,2015,0,NIT,0,0,0,0,0,0
Robert Morris,2016,1,R64,0,0,0,0,0,0
Robert Morris,2017,0,NIT,0,0,0,0,0,0
Robert Morris,2018,0,NIT,0,0,0,0,0,0
Robert Morris,2019,0,NIT,0,0,0,0,0,0
Robert Morris,2020,0,NIT,0,0,0,0,0,0
Robert Morris,2021,1,R64,0,0,0,0,0,0
Rutgers,2013,0,NIT,6,2,0,0,0,0
Rutgers,2014,0,NIT,0,0,0,0,1,0
Rutgers,2015,0,NIT,0,1,0,5,0,0
Rutgers,2016,0,NIT,5,0,0,3,1,0
Rutgers,2017,0,NIT,3,1,0,2,0,0
Rutgers,2018,0,NIT,2,0,0,4,0,0
Rutgers,2019,0,NIT,4,0,0,3,1,0
Rutgers,2020,0,NIT,3,1,0,1,0,0
Rutgers,2021,8,R64,1,0,0,4,1,0
SIU Edwardsville,2013,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2014,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2015,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2016,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2017,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2018,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2019,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2020,0,NIT,0,0,0,0,0,0
SIU Edwardsville,2021,0,NIT,0,0,0,1,0,0
SMU,2013,0,NIT,3,0,0,0,0,0
SMU,2014,0,NIT,0,0,0,2,2,0
SMU,2015,0,NIT,2,2,0,0,0,0
SMU,2016,11,R64,0,0,0,1,2,0
SMU,2017,0,NIT,1,2,0,3,0,0
SMU,2018,11,R64,3,0,0,4,0,0
SMU,2019,0,NIT,4,0,0,2,0,0
SMU,2020,0,NIT,2,0,0,5,0,0
SMU,2021,0,NIT,5,0,0,0,0,0
Sacramento St.,2013,0,NIT,0,0,0,0,0,0
Sacramento St.,2014,0,NIT,0,0,0,0,0,0
Sacramento St.,2015,0,NIT,0,0,0,0,0,0
Sacramento St.,2016,0,NIT,0,0,0,0,0,0
Sacramento St.,2017,0,NIT,0,0,0,0,0,0
Sacramento St.,2018,0,NIT,0,0,0,0,0,0
Sacramento St.,2019,0,NIT,0,0,0,0,0,0
Sacramento St.,2020,0,NIT,0,0,0,0,0,0
Sacramento St.,2021,0,NIT,0,0,0,0,0,0
Sacred Heart,2013,0,NIT,0,0,0,0,0,0
Sacred Heart,2014,0,NIT,0,0,0,0,0,0
Sacred Heart,2015,0,NIT,0,0,0,0,0,0
Sacred Heart,2016,0,NIT,0,0,0,0,0,0
Sacred Heart,2017,0,NIT,0,0,0,0,0,0
Sacred Heart,2018,0,NIT,0,0,0,0,0,0
Sacred Heart,2019,0,NIT,0,0,0,0,0,0
Sacred Heart,2020,0,NIT,0,0,0,0,0,0
Sacred Heart,2021,0,NIT,0,0,0,0,0,0
Saint Joseph's,2013,0,NIT,0,0,0,0,0,0
Saint Joseph's,2014,0,NIT,0,0,0,0,0,0
Saint Joseph's,2015,7,R64,0,0,0,3,0,0
Saint Joseph's,2016,0,NIT,3,0,0,3,0,0
Saint Joseph's,2017,9,R32,3,0,0,1,0,0
Saint Joseph's,2018,0,NIT,1,0,0,0,0,0
Saint Joseph's,2019,0,NIT,0,0,0,1,0,0
Saint Joseph's,2020,0,NIT,1,0,0,0,0,0
Saint Joseph's,2021,0,NIT,0,0,0,0,0,0
Saint Louis,2013,8,R32,0,0,0,0,0,0
Saint Louis,2014,13,R32,0,0,0,1,0,0
Saint Louis,2015,12,R32,1,0,0,5,0,0
Saint Louis,2016,0,NIT,5,0,0,0,0,0
Saint Louis,2017,0,NIT,0,0,0,0,0,0
Saint Louis,2018,0,NIT,0,0,0,1,1,0
Saint Louis,2019,0,NIT,1,1,0,2,1,0
Saint Louis,2020,4,R64,2,1,0,3,0,0
Saint Louis,2021,0,NIT,3,0,0,0,0,0
Saint Mary's,2013,10,R64,0,0,0,0,0,0
Saint Mary's,2014,6,R64,0,0,0,2,0,0
Saint Mary's,2015,0,NIT,2,0,0,1,0,0
Saint Mary's,2016,0,NIT,1,0,0,0,0,0
Saint Mary's,2017,0,NIT,0,0,0,2,0,0
Saint Mary's,2018,10,R32,2,0,0,1,0,0
Saint Mary's,2019,0,NIT,1,0,0,0,1,0
Saint Mary's,2020,6,R64,0,1,0,0,0,0
Saint Mary's,2021,9,R32,0,0,0,2,1,0
Saint Peter's,2013,0,NIT,0,0,0,0,0,0
Saint Peter's,2014,0,NIT,0,0,0,0,0,0
Saint Peter's,2015,0,NIT,0,0,0,1,0,0
Saint Peter's,2016,0,NIT,1,0,0,0,0,0
Saint Peter's,2017,0,NIT,0,0,0,0,0,0
Saint Peter's,2018,0,NIT,0,0,0,0,0,0
Saint Peter's,2019,0,NIT,0,0,0,1,0,0
Saint Peter's,2020,0,NIT,1,0,0,0,0,0
Saint Peter's,2021,0,NIT,0,0,0,0,0,0
Sam Houston St.,2013,0,NIT,0,0,0,0,0,0
Sam Houston St.,2014,0,NIT,0,0,0,0,0,0
Sam Houston St.,2015,0,NIT,0,0,0,0,0,0
Sam Houston St.,2016,0,NIT,0,0,0,0,0,0
Sam Houston St.,2017,0,NIT,0,0,0,0,0,0
Sam Houston St.,2018,0,NIT,0,0,0,0,0,0
Sam Houston St.,2019,0,NIT,0,0,0,1,0,0
Sam Houston St.,2020,0,NIT,1,0,0,0,0,0
Sam Houston St.,2021,0,NIT,0,0,0,0,0,0
Samford,2013,0,NIT,0,0,0,0,0,0
Samford,2014,0,NIT,0,0,0,1,0,0
Samford,2015,0,NIT,1,0,0,0,0,0
Samford,2016,0,NIT,0,0,0,0,0,0
Samford,2017,0,NIT,0,0,0,0,0,0
Samford,2018,0,NIT,0,0,0,0,0,0
Samford,2019,0,NIT,0,0,0,1,0,0
Samford,2020,0,NIT,1,0,0,0,0,0
Samford,2021,0,NIT,0,0,0,0,0,0
San Diego,2013,0,NIT,0,0,0,0,0,0
San Diego,2014,0,NIT,0,0,0,0,0,0
San Diego,2015,0,NIT,0,0,0,0,0,0
San Diego,2016,0,NIT,0,0,0,1,0,0
San Diego,2017,0,NIT,1,0,0,0,0,0
San Diego,2018,0,NIT,0,0,0,0,0,0
San Diego,2019,0,NIT,0,0,0,0,0,0
San Diego,2020,0,NIT,0,0,0,2,0,0
San Diego,2021,0,NIT,2,0,0,0,0,0
San Diego St.,2013,11,R64,0,0,0,1,2,0
San Diego St.,2014,10,R32,1,2,0,1,1,0
San Diego St.,2015,13,S16,1,1,0,1,3,0
San Diego St.,2016,9,R32,1,3,0,0,2,0
San Diego St.,2017,0,NIT,0,2,0,0,2,0
San Diego St.,2018,0,NIT,0,2,0,3,0,0
San Diego St.,2019,6,R64,3,0,0,3,0,0
San Diego St.,2020,0,NIT,3,0,0,1,0,0
San Diego St.,2021,15,E8,1,0,0,3,0,0
San Francisco,2013,0,NIT,0,0,0,0,0,0
San Francisco,2014,0,NIT,0,0,0,0,0,0
San Francisco,2015,0,NIT,0,0,0,1,0,0
San Francisco,2016,0,NIT,1,0,0,0,0,0
San Francisco,2017,0,NIT,0,0,0,0,0,0
San Francisco,2018,0,NIT,0,0,0,0,0,0
San Francisco,2019,0,NIT,0,0,0,0,0,0
San Francisco,2020,0,NIT,0,0,0,0,0,0
San Francisco,2021,0,NIT,0,0,0,0,0,0
San Jose St.,2013,0,NIT,0,0,0,0,0,0
San Jose St.,2014,0,NIT,0,0,0,1,0,0
San Jose St.,2015,0,NIT,1,0,0,1,0,0
San Jose St.,2016,0,NIT,1,0,0,1,0,0
San Jose St.,2017,0,NIT,1,0,0,0,0,0
San Jose St.,2018,0,NIT,0,0,0,0,0,0
San Jose St.,2019,0,NIT,0,0,0,2,0,0
San Jose St.,2020,0,NIT,2,0,0,1,0,0
San Jose St.,2021,0,NIT,1,0,0,1,0,0
Santa Clara,2013,0,NIT,0,0,0,0,0,0
Santa Clara,2014,0,NIT,0,0,0,0,0,0
Santa Clara,2015,0,NIT,0,0,0,0,0,0
Santa Clara,2016,0,NIT,0,0,0,0,0,0
Santa Clara,2017,0,NIT,0,0,0,0,0,0
Santa Clara,2018,0,NIT,0,0,0,2,0,0
Santa Clara,2019,0,NIT,2,0,0,3,0,0
Santa Clara,2020,0,NIT,3,0,0,2,0,0
Santa Clara,2021,0,NIT,2,0,0,1,0,0
Savannah St.,2013,0,NIT,0,0,0,0,0,0
Savannah St.,2014,0,NIT,0,0,0,0,0,0
Savannah St.,2015,0,NIT,0,0,0,0,0,0
Savannah St.,2016,0,NIT,0,0,0,1,0,0
Savannah St.,2017,0,NIT,1,0,0,0,0,0
Savannah St.,2018,0,NIT,0,0,0,0,0,0
Savannah St.,2019,0,NIT,0,0,0,0,0,0
Savannah St.,2020,0,NIT,0,0,0,0,0,0
Seattle,2013,0,NIT,0,0,0,0,0,0
Seattle,2014,0,NIT,0,0,0,0,0,0
Seattle,2015,0,NIT,0,0,0,0,0,0
Seattle,2016,0,NIT,0,0,0,0,0,0
Seattle,2017,0,NIT,0,0,0,0,0,0
Seattle,2018,0,NIT,0,0,0,0,0,0
Seattle,2019,0,NIT,0,0,0,3,0,0
Seattle,2020,0,NIT,3,0,0,0,0,0
Seattle,2021,0,NIT,0,0,0,0,0,0
Seton Hall,2013,0,NIT,7,0,0,0,0,0
Seton Hall,2014,0,NIT,0,0,0,1,0,0
Seton Hall,2015,0,NIT,1,0,0,4,1,1
Seton Hall,2016,0,NIT,4,1,1,3,0,0
Seton Hall,2017,11,R64,3,0,0,1,1,0
Seton Hall,2018,8,R64,1,1,0,3,1,0
Seton Hall,2019,9,R32,3,1,0,2,0,0
Seton Hall,2020,7,R64,2,0,0,2,0,0
Seton Hall,2021,14,S16,2,0,0,2,0,0
Siena,2013,0,NIT,0,0,0,0,0,0
Siena,2014,0,NIT,0,0,0,0,0,0
Siena,2015,0,NIT,0,0,0,0,0,0
Siena,2016,0,NIT,0,0,0,1,0,0
Siena,2017,0,NIT,1,0,0,0,0,0
Siena,2018,0,NIT,0,0,0,0,0,0
Siena,2019,0,NIT,0,0,0,1,0,0
Siena,2020,0,NIT,1,0,0,0,0,0
Siena,2021,1,R64,0,0,0,0,0,0
South Alabama,2013,0,NIT,1,0,0,0,0,0
South Alabama,2014,0,NIT,0,0,0,0,0,0
South Alabama,2015,0,NIT,0,0,0,4,0,0
South Alabama,2016,0,NIT,4,0,0,2,0,0
South Alabama,2017,0,NIT,2,0,0,3,0,0
South Alabama,2018,0,NIT,3,0,0,3,0,0
South Alabama,2019,0,NIT,3,0,0,0,0,0
South Alabama,2020,0,NIT,0,0,0,2,0,0
South Alabama,2021,0,NIT,2,0,0,3,0,0
South Carolina,2013,0,NIT,1,2,0,4,0,0
South Carolina,2014,0,NIT,4,0,0,2,2,0
South Carolina,2015,0,NIT,2,2,0,2,2,0
South Carolina,2016,0,NIT,2,2,0,4,0,1
South Carolina,2017,0,NIT,4,0,1,3,1,0
South Carolina,2018,10,F4,3,1,0,5,0,0
South Carolina,2019,0,NIT,5,0,0,5,0,0
South Carolina,2020,0,NIT,5,0,0,4,0,0
South Carolina,2021,0,NIT,4,0,0,2,0,0
South Carolina St.,2013,0,NIT,0,0,0,0,0,0
South Carolina St.,2014,0,NIT,0,0,0,0,0,0
South Carolina St.,2015,0,NIT,0,0,0,0,0,0
South Carolina St.,2016,0,NIT,0,0,0,0,0,0
South Carolina St.,2017,0,NIT,0,0,0,0,0,0
South Carolina St.,2018,0,NIT,0,0,0,0,0,0
South Carolina St.,2019,0,NIT,0,0,0,0,0,0
South Carolina St.,2020,0,NIT,0,0,0,0,0,0
South Carolina St.,2021,0,NIT,0,0,0,0,0,0
South Dakota,2013,0,NIT,0,0,0,0,0,0
South Dakota,2014,0,NIT,0,0,0,0,0,0
South Dakota,2015,0,NIT,0,0,0,0,0,0
South Dakota,2016,0,NIT,0,0,0,0,0,0
South Dakota,2017,0,NIT,0,0,0,0,0,0
South Dakota,2018,0,NIT,0,0,0,0,0,0
South Dakota,2019,0,NIT,0,0,0,0,0,0
South Dakota,2020,0,NIT,0,0,0,0,0,0
South Dakota,2021,0,NIT,0,0,0,0,0,0
South Dakota St.,2013,3,R64,0,0,0,0,0,0
South Dakota St.,2014,4,R64,0,0,0,0,0,0
South Dakota St.,2015,0,NIT,0,0,0,0,0,0
South Dakota St.,2016,0,NIT,0,0,0,0,0,0
South Dakota St.,2017,5,R64,0,0,0,0,0,0
South Dakota St.,2018,1,R64,0,0,0,2,0,0
South Dakota St.,2019,5,R64,2,0,0,0,0,0
South Dakota St.,2020,0,NIT,0,0,0,0,0,0
South Dakota St.,2021,0,NIT,0,0,0,0,0,0
South Florida,2013,5,R32,0,0,0,0,0,0
South Florida,2014,0,NIT,0,0,0,2,2,0
South Florida,2015,0,NIT,2,2,0,3,0,0
South Florida,2016,0,NIT,3,0,0,4,1,0
South Florida,2017,0,NIT,4,1,0,3,0,0
South Florida,2018,0,NIT,3,0,0,2,0,0
South Florida,2019,0,NIT,2,0,0,4,0,0
South Florida,2020,0,NIT,4,0,0,2,0,0
South Florida,2021,0,NIT,2,0,0,0,1,0
Southeast Missouri St.,2013,0,NIT,0,0,0,0,0,0
Southeast Missouri St.,2014,0,NIT,0,0,0,0,0,0
Southeast Missouri St.,2015,0,NIT,0,0,0,0,0,0
Southeast Missouri St.,2016,0,NIT,0,0,0,2,0,0
Southeast Missouri St.,2017,0,NIT,2,0,0,1,0,0
Southeast Missouri St.,2018,0,NIT,1,0,0,0,0,0
Southeast Missouri St.,2019,0,NIT,0,0,0,0,0,0
Southeast Missouri St.,2020,0,NIT,0,0,0,0,0,0
Southeast Missouri St.,2021,0,NIT,0,0,0,0,0,0
Southeastern Louisiana,2013,0,NIT,0,0,0,0,0,0
Southeastern Louisiana,2014,0,NIT,0,0,0,0,0,0
Southeastern Louisiana,2015,0,NIT,0,0,0,0,0,0
Southeastern Louisiana,2016,0,NIT,0,0,0,0,0,0
Southeastern Louisiana,2017,0,NIT,0,0,0,0,0,0
Southeastern Louisiana,2018,0,NIT,0,0,0,0,0,0
Southeastern Louisiana,2019,0,NIT,0,0,0,1,0,0
Southeastern Louisiana,2020,0,NIT,1,0,0,0,0,0
Southeastern Louisiana,2021,0,NIT,0,0,0,0,0,0
Southern,2013,0,NIT,0,0,0,0,0,0
Southern,2014,1,R64,0,0,0,0,0,0
Southern,2015,0,NIT,0,0,0,0,0,0
Southern,2016,0,NIT,0,0,0,0,0,0
Southern,2017,1,R64,0,0,0,0,0,0
Southern,2018,0,NIT,0,0,0,0,0,0
Southern,2019,0,NIT,0,0,0,0,0,0
Southern,2020,0,NIT,0,0,0,0,0,0
Southern,2021,0,NIT,0,0,0,0,0,0
Southern Illinois,2013,0,NIT,0,0,0,0,0,0
Southern Illinois,2014,0,NIT,0,0,0,0,0,0
Southern Illinois,2015,0,NIT,0,0,0,1,0,0
Southern Illinois,2016,0,NIT,1,0,0,2,0,0
Southern Illinois,2017,0,NIT,2,0,0,0,0,0
Southern Illinois,2018,0,NIT,0,0,0,0,0,0
Southern Illinois,2019,0,NIT,0,0,0,1,0,0
Southern Illinois,2020,0,NIT,1,0,0,0,0,0
Southern Illinois,2021,0,NIT,0,0,0,0,0,0
Southern Miss,2013,8,R64,0,0,0,0,0,0
Southern Miss,2014,0,NIT,0,0,0,1,0,0
Southern Miss,2015,0,NIT,1,0,0,1,0,0
Southern Miss,2016,0,NIT,1,0,0,0,0,0
Southern Miss,2017,0,NIT,0,0,0,0,0,0
Southern Miss,2018,0,NIT,0,0,0,0,0,0
Southern Miss,2019,0,NIT,0,0,0,1,0,0
Southern Miss,2020,0,NIT,1,0,0,0,0,0
Southern Miss,2021,0,NIT,0,0,0,0,0,0
Southern Utah,2013,0,NIT,0,0,0,0,0,0
Southern Utah,2014,0,NIT,0,0,0,0,0,0
Southern Utah,2015,0,NIT,0,0,0,0,0,0
Southern Utah,2016,0,NIT,0,0,0,0,0,0
Southern Utah,2017,0,NIT,0,0,0,0,0,0
Southern Utah,2018,0,NIT,0,0,0,1,0,0
Southern Utah,2019,0,NIT,1,0,0,0,0,0
Southern Utah,2020,0,NIT,0,0,0,0,0,0
Southern Utah,2021,0,NIT,0,0,0,0,0,0
St. Bonaventure,2013,3,R64,0,0,0,0,0,0
St. Bonaventure,2014,0,NIT,0,0,0,0,0,0
St. Bonaventure,2015,0,NIT,0,0,0,0,0,0
St. Bonaventure,2016,0,NIT,0,0,0,0,0,0
St. Bonaventure,2017,0,NIT,0,0,0,1,0,0
St. Bonaventure,2018,0,NIT,1,0,0,1,0,0
St. Bonaventure,2019,6,R64,1,0,0,0,0,0
St. Bonaventure,2020,0,NIT,0,0,0,1,0,0
St. Bonaventure,2021,0,NIT,1,0,0,0,0,0
St. Francis NY,2013,0,NIT,0,0,0,0,0,0
St. Francis NY,2014,0,NIT,0,0,0,0,0,0
St. Francis NY,2015,0,NIT,0,0,0,0,0,0
St. Francis NY,2016,0,NIT,0,0,0,0,0,0
St. Francis NY,2017,0,NIT,0,0,0,0,0,0
St. Francis NY,2018,0,NIT,0,0,0,0,0,0
St. Francis NY,2019,0,NIT,0,0,0,0,0,0
St. Francis NY,2020,0,NIT,0,0,0,0,0,0
St. Francis NY,2021,0,NIT,0,0,0,0,0,0
St. Francis PA,2013,0,NIT,0,0,0,0,0,0
St. Francis PA,2014,0,NIT,0,0,0,0,0,0
St. Francis PA,2015,0,NIT,0,0,0,0,0,0
St. Francis PA,2016,0,NIT,0,0,0,0,0,0
St. Francis PA,2017,0,NIT,0,0,0,0,0,0
St. Francis PA,2018,0,NIT,0,0,0,0,0,0
St. Francis PA,2019,0,NIT,0,0,0,0,0,0
St. Francis PA,2020,0,NIT,0,0,0,0,0,0
St. Francis PA,2021,0,NIT,0,0,0,0,0,0
St. John's,2013,0,NIT,1,4,0,1,2,0
St. John's,2014,0,NIT,1,2,0,0,1,0
St. John's,2015,0,NIT,0,1,0,2,0,0
St. John's,2016,8,R64,2,0,0,2,4,0
St. John's,2017,0,NIT,2,4,0,0,3,0
St. John's,2018,0,NIT,0,3,0,2,1,0
St. John's,2019,0,NIT,2,1,0,4,0,0
St. John's,2020,6,R64,4,0,0,1,0,0
St. John's,2021,0,NIT,1,0,0,5,0,0
Stanford,2013,0,NIT,0,1,0,1,2,0
Stanford,2014,0,NIT,1,2,0,2,1,0
Stanford,2015,7,S16,2,1,0,1,3,0
Stanford,2016,0,NIT,1,3,0,0,3,0
Stanford,2017,0,NIT,0,3,0,0,2,0
Stanford,2018,0,NIT,0,2,0,2,2,0
Stanford,2019,0,NIT,2,2,0,3,2,0
Stanford,2020,0,NIT,3,2,0,2,1,0
Stanford,2021,0,NIT,2,1,0,4,0,1
Stephen F. Austin,2013,0,NIT,0,0,0,0,0,0
Stephen F. Austin,2014,0,NIT,0,0,0,0,0,0
Stephen F. Austin,2015,5,R32,0,0,0,0,0,0
Stephen F. Austin,2016,5,R64,0,0,0,1,0,0
Stephen F. Austin,2017,3,R32,1,0,0,0,0,0
Stephen F. Austin,2018,0,NIT,0,0,0,3,0,0
Stephen F. Austin,2019,3,R64,3,0,0,0,0,0
Stephen F. Austin,2020,0,NIT,0,0,0,1,0,0
Stephen F. Austin,2021,5,R64,1,0,0,0,0,0
Stetson,2013,0,NIT,0,0,0,0,0,0
Stetson,2014,0,NIT,0,0,0,0,0,0
Stetson,2015,0,NIT,0,0,0,1,0,0
Stetson,2016,0,NIT,1,0,0,0,0,0
Stetson,2017,0,NIT,0,0,0,0,0,0
Stetson,2018,0,NIT,0,0,0,0,0,0
Stetson,2019,0,NIT,0,0,0,1,0,0
Stetson,2020,0,NIT,1,0,0,0,0,0
Stetson,2021,0,NIT,0,0,0,0,0,0
Stony Brook,2013,0,NIT,0,0,0,0,0,0
Stony Brook,2014,0,NIT,0,0,0,0,0,0
Stony Brook,2015,0,NIT,0,0,0,0,0,0
Stony Brook,2016,0,NIT,0,0,0,0,0,0
Stony Brook,2017,4,R64,0,0,0,0,0,0
Stony Brook,2018,0,NIT,0,0,0,0,0,0
Stony Brook,2019,0,NIT,0,0,0,0,0,0
Stony Brook,2020,0,NIT,0,0,0,0,0,0
Stony Brook,2021,0,NIT,0,0,0,0,0,0
Syracuse,2013,16,E8,0,1,2,0,1,1
Syracuse,2014,13,F4,0,1,1,2,2,1
Syracuse,2015,14,R32,2,2,1,0,1,1
Syracuse,2016,0,NIT,0,1,1,0,4,0
Syracuse,2017,7,F4,0,4,0,0,3,0
Syracuse,2018,0,NIT,0,3,0,3,1,0
Syracuse,2019,6,S16,3,1,0,2,1,0
Syracuse,2020,9,R64,2,1,0,3,2,0
Syracuse,2021,0,NIT,3,2,0,2,1,0
TCU,2013,0,NIT,2,0,0,0,0,0
TCU,2014,0,NIT,0,0,0,2,1,0
TCU,2015,0,NIT,2,1,0,1,0,0
TCU,2016,0,NIT,1,0,0,4,0,0
TCU,2017,0,NIT,4,0,0,2,1,0
TCU,2018,0,NIT,2,1,0,4,2,0
TCU,2019,11,R64,4,2,0,3,1,0
TCU,2020,0,NIT,3,1,0,4,1,0
TCU,2021,0,NIT,4,1,0,3,0,0
Temple,2013,12,R64,0,0,0,0,0,0
